Customer_ID,Customer_Name,Country,City,Age,Signup_Date,Customer_Segment,Annual_Spend_DKK,Orders,Email,Active
10056,Elias Holm,Norway,Oslo,48.0,2024-08-17,Basic,3082.76,15,user10056@example.com,Yes
10073,Oscar Berg,Norway,Bergen,63.0,2025-12-08,Premium,11042.31,2,user10073@example.com,Yes
10406,Nora Eriksson,Germany,Hamburg,38.0,2025-03-09,Basic,6092.97,6,user10406@example.com,Yes
10326,Omar Mohamed,Sweden,Stockholm,27.0,2025-09-09,Premium,6460.65,32,user10326@example.com,Yes
10110,Mathias Poulsen,Germany,Hamburg,65.0,2025-04-19,Premium,15687.4,5,user10110@example.com,Yes
10075,Victor Lindström,Denmark,Aarhus,68.0,2025-01-25,Standard,3054.12,12,user10075@example.com,Yes
10177,Elias Holm,Denmark,Copenhagen,46.0,2025-03-08,Standard,7105.68,34,user10177@example.com,Yes
10169,Daniel Brown,Denmark,Odense,43.0,2024-03-28,Premium,7647.4,28,user10169@example.com,Yes
10625,Sofia Petersen,Germany,Berlin,50.0,2025-07-12,BASIC,12412.03,19, user10625@example.com ,Yes
10019,Oscar Berg,Norway,Bergen,53.0,2024-04-30,Standard,5917.75,9,user10019@example.com,Yes
10444,Emma Jensen,Denmark,Aarhus,46.0,2024-10-20,Premium,10309.59,17,,Yes
10317,Daniel Brown,Denmark,Odense,51.0,2025-01-14,Basic,10478.89,12,user10317@example.com,Yes
10302,Lucas Garcia,Denmark,Odense,61.0,2025-04-14,Basic,11696.59,6,user10302@example.com,Yes
10600,  Emil Johansson ,Sweden,Malmö,32.0,2024-07-20,Standard,14504.81,12,user10600@example.com,Yes
10171,Victor Lindström,Denmark,Aalborg,53.0,2025-04-09,Standard,15843.14,14,user10171@example.com,Yes
10088,Emil Johansson,Denmark,Aarhus,48.0,2024-02-15,Premium,10633.15,17,user10088@example.com,Yes
10384,Daniel Brown,Denmark,Aalborg,62.0,2025-11-15,Premium,13288.93,27,user10384@example.com,Yes
10483,Emma Jensen,Sweden,Malmö,143.0,2024-12-27,Standard,9075.07,6,user10483@example.com,Yes
10378,Emily Wilson,Denmark,Aarhus,66.0,2024-08-01,Premium,"13,532.35 DKK",29,,Yes
10350,Leo Wagner,Denmark,AALBORG,46.0,2025-07-13,Standard,14776.04,22,user10350@example.com,Yes
10382,Emma Jensen,Germany,Berlin,21.0,2025-05-06,Standard,25763.48,18,user10382@example.com,Yes
10327,Yasmin Ahmed,Norway,Oslo,51.0,2025-08-04,Standard,5148.57,11,user10327@example.com,No
10224,Freja Møller,Germany,Berlin,70.0,2026-03-08,Premium,19936.29,5,user10224@example.com,Yes
10349,Omar Mohamed,Sweden,Malmö,46.0,2024-09-13,Premium,13479.83,6,user10349@example.com,Yes
10471,Emil Johansson,Denmark,Copenhagen,40.0,2025-07-28,Premium,4725.82,24,user10471@example.com,Yes
10208,Elias Holm,Sweden,,34.0,2024-01-28,Standard,2561.45,23,user10208@example.com,Yes
10119,Nora Eriksson,DENMARK,Copenhagen,49.0,2025-01-16,Standard,7975.32,2,user10119@example.com,Yes
10608,Freja Møller,Denmark,Aalborg,61.0,2024-01-17,Standard,15887.58,21,user10608@example.com,No
10145,William Pedersen,Denmark,Aarhus,28.0,2024-10-30,Basic,30283.17,9,user10145@example.com,Yes
10039,Daniel Brown,Denmark,AARHUS,26.0,2024-06-05,Basic,16106.48,28,user10039@example.com,No
10253,Sara Mohamed,Denmark,Aarhus,24.0,2024-10-06,Basic,8391.43,3,user10253@example.com,Yes
10592,Alexander Rasmussen,Denmark,Aalborg,54.0,2025-03-20,Standard,6308.9,34,user10592@example.com,Yes
10499,Elias Holm,Denmark,Aalborg,27.0,2026-04-07,Standard,21118.0,11,user10499@example.com,Yes
10228,William Pedersen,Denmark,Copenhagen,68.0,2025-04-23,Basic,"29,153.91 DKK",11,user10228@example.com,Yes
10166,Sofie Larsen,Denmark,AARHUS,46.0,"Jan 06, 2025",Basic,7045.7,7,user10166@example.com,Yes
10628,William Pedersen,Denmark,Copenhagen,38.0,2024-08-09,Basic,23084.2,14,user10628@example.com,Yes
10142,Amina Hassan,Denmark,Copenhagen,23.0,2025-04-15,PREMIUM,5670.88,12,user10142@example.com,yes
10282,Ida Sørensen,Denmark,Aarhus,30.0,"Mar 05, 2024",PREMIUM,17007.87,20,user10282@example.com,Yes
10007,Laura Thomsen,Norway,Bergen,46.0,2024-06-04,Standard,2654.21,9,user10007@example.com,No
10510,Leila Osman,Denmark,Aarhus,30.0,19/05/2025,Standard,16866.88,34,user10510@example.com,No
10331,Adam Ali,Sweden,Gothenburg,,2026-03-04,Standard,"17,853.63 DKK",6,user10331@example.com,Yes
10585,Lina Osman,Germany,Berlin,51.0,2024-05-06,Basic,6190.11,3,user10585@example.com,yes
10502,Maya Lindberg,Germany,Berlin,25.0,2025-12-19,Standard,,11,user10502@example.com,Yes
10493,Emil Johansson,Sweden,Malmö,56.0,2026-04-24,Premium,10334.26,22,user10493@example.com,YES
10001,Elena Müller,Norway,Bergen,64.0,2024-10-31,Basic,12611.57,10,user10001@example.com,Yes
10154,Alexander Rasmussen,Denmark,Aarhus,53.0,2026-06-04,Basic,7284.84,7,user10154@example.com,Yes
10299,Leo Wagner,Norway,Oslo,61.0,2024-10-03,Standard,17105.95,21,user10299@example.com,No
10258,Elena Müller,Denmark,Aalborg,60.0,2025-12-31,Standard,5292.94,23,user10258@example.com,Yes
10590,Oscar Berg,Denmark,Copenhagen,63.0,2026-05-07,Standard,14282.15,3,user10590@example.com,Yes
10635,William Pedersen, Denmark ,København,,2024-05-26,Premium,6752.69,22,user10635@example.com,N
10011,Amina Hassan,Denmark,Aalborg,70.0,2025-01-26,BASIC,10515.6,4,user10011@example.com,No
10537,adam hassan,Denmark,Aarhus,49.0,2024-06-08,Basic,20320.86,15,user10537@example.com,No
10045,Lucas Kristensen,Norway,Bergen,42.0,2024-06-22,Standard,10040.83,8,user10045@example.com,Yes
10242,Alexander Rasmussen,Norway,Oslo,56.0,2025-07-26,Standard,6698.32,32,user10242@example.com,Yes
10532,Leila Osman,Sweden,Gothenburg,42.0,24/07/2024,Standard,30270.07,3,user10532@example.com,Yes
10130,Daniel Brown,Sweden,Malmö,42.0,2024-12-21,Premium,7188.28,16,user10130@example.com,Yes
10233,Adam Hassan,Germany,Berlin,34.0,2025-12-16,Basic,4003.06,2,user10233@example.com,Yes
10250,Emma Jensen,Denmark,Aarhus,37.0,2025-02-08,Standard,,10,user10250@example.com,Yes
10571,Mads Nielsen,Denmark,Copenhagen,51.0,"Apr 23, 2024",BASIC,2999.91,19,user10571@example.com,Yes
10176,Anna Schmidt,Denmark,,34.0,2026-05-31,Standard,12697.17,9,user10176@example.com,Yes
10010,Nora Eriksson,Denmark,aarhus,62.0,2025-01-04,premium,20507.74,29,user10010@example.com,Yes
10020,Daniel Martin,Sweden,Malmö,69.0,2026-06-03,Standard,19522.35,18,,Yes
10423,  Maya Patel ,Denmark,,38.0,2025-06-12,Standard,23989.79,5,user10423@example.com,Yes
10292,Emil Johansson,Denmark,Odense,48.0,2025-06-06,Premium,13481.87,31,user10292@example.com,Yes
10227,Anna Schmidt,Denmark,Aarhus,37.0,"May 07, 2025",Standard,21697.42,23,user10227@example.com,Yes
10524,Victor Lindström,Sweden,Malmö,51.0,"Apr 24, 2024",Standard,"4,635.47 DKK",32,user10524@example.com,Yes
10383,Mads Nielsen,Norway,Oslo,61.0,2024-02-03,Basic,16438.93,12,user10383@example.com,Yes
10166,Sofie Larsen,Denmark,AARHUS,46.0,"Jan 06, 2025",Basic,7045.7,7,user10166@example.com,Yes
10586,Lucas Kristensen,Sweden,Gothenburg,69.0,2025-10-14,Standard,"6,622.00 DKK",7,user10586@example.com,Yes
10248,Leo Wagner,Denmark,Aalborg,38.0,2025-03-04,Standard,13104.23,9,user10248@example.com,Yes
10071,Victor Lindström,Denmark,Copenhagen,60.0,2024-03-17,Standard,9123.8,23,user10071@example.com,No
10299,Leo Wagner,Norway,Oslo,61.0,2024-10-03,Standard,17105.95,21,user10299@example.com,No
10547,Emily Wilson,Denmark,Aalborg,52.0,2025-09-10,Standard,25372.51,32,user10547@example.com,Yes
10377,William Pedersen,Germany,Hamburg,44.0,"Nov 24, 2025",Premium,11826.62,22,user10377@example.com,Yes
10278,Daniel Brown,Denmark,AALBORG,68.0,2024-03-22,Premium,5308.66,24,user10278@example.com,Yes
10587,Maya Patel,Denmark,Copenhagen,59.0,25/06/2024,Basic,9071.72,3, user10587@example.com ,Yes
10529,Lina Osman,Norway,Oslo,45.0,2026-06-05,Standard,"7,604.25 DKK",32,user10529@example.com,Y
10491,Yasmin Ahmed,Sweden,Stockholm,36.0,21/07/2024,Basic,12300.7,14,user10491@example.com,Yes
10393,Maya Patel,Sweden,Stockholm,28.0,2026-04-16,Standard,15034.16,18,user10393@example.com,Yes
10633,Leo Wagner,Denmark,Copenhagen,54.0,2025-06-01,Premium,5583.87,22,user10633@example.com,Yes
10454,Daniel Martin,Denmark,Odense,37.0,2026-03-26,Basic,24983.97,15,user10454@example.com,Yes
10611,Clara Andersen,Denmark,Odense,69.0,2025-05-04,Standard,14889.07,33,user10611@example.com,Yes
10534,Clara Andersen,Sweden,Malmö,22.0,14/11/2025,Standard,19718.44,17,user10534@example.com,No
10185,Emily Wilson,Norway,Oslo,67.0,2024-07-30,Standard,,9,user10185@example.com,Yes
10624,Oscar Berg,Denmark,Copenhagen,59.0,2025-03-03,Basic,9889.81,3,user10624@example.com,Yes
10461,Daniel Martin,Denmark,Odense,31.0,2024-11-19,Standard,20267.81,17,USER10461@EXAMPLE.COM,Yes
10290,Mads Nielsen,Denmark,Aalborg,28.0,2026-01-14,Standard,4921.36,-3,user10290@example.com,No
10596,Nora Eriksson,Denmark,København,27.0,05/03/2025,Standard,15968.26,7,user10596@example.com,Yes
10180,Emily Wilson,Sweden,Malmö,20.0,2024-09-28,PREMIUM,15240.56,32,user10180@example.com,Yes
10064,Ida Sørensen,Norway,Bergen,44.0,2024-07-21,Standard,8879.31,3,user10064@example.com,Yes
10617,Mathias Poulsen,Sweden,Gothenburg,18.0,2025-04-14,Premium,"9,921.85 DKK",24,user10617@example.com,Yes
10106,Freja Møller,Sweden,Stockholm,33.0,01/02/2025,Standard,"8,297.46 DKK",7,user10106@example.com,Yes
10434,Nora Eriksson,Norway,Oslo,23.0,2025-05-27,Premium,4095.73,28,user10434@example.com,Yes
10575,Emily Wilson,Norway,Oslo,71.0,2025-06-18,Basic,13581.32,26,user10575@example.com,Yes
10257,Victor Lindström,Norway,Oslo,48.0,2026-01-23,Standard,9865.75,7,user10257@example.com,Yes
10215,Alexander Rasmussen,Sweden,Gothenburg,28.0,2024-11-19, Premium,25463.67,14,user10215@example.com,Yes
10070,Noah Khan,Denmark,Copenhagen,70.0,2024-02-01,Standard,12898.24,33,user10070@example.com,Yes
10191,Laura Thomsen,Germany,Berlin,68.0,2026-05-03,Basic,11516.78,33,user10191@example.com,Yes
10314,Elias Hussein,Denmark,Odense,30.0,2025-12-17,Premium,7289.87,16,user10314@example.com,Yes
10610,Adam Hassan,Denmark,Odense,30.0,2025-01-30,Premium,7238.05,6,user10610@example.com,Yes
10518,Laura Thomsen,Sweden,Gothenburg,52.0,05/11/2025,Standard,13128.14,5,user10518@example.com,Yes
10226,Mads Nielsen,Germany,Berlin,63.0,2024-07-13,Standard,19616.13,14,user10226@example.com,Yes
10319,Sofie Larsen,Denmark,Aarhus,63.0,2025-11-10,Standard,11245.89,10,user10319@example.com,Yes
10235,Isabella Romano,Germany,,38.0,2025-01-01,Standard,17065.61,31,,Yes
10404,Lucas Kristensen,Denmark,Copenhagen,69.0,2025-04-09,Standard,9070.52,34,user10404@example.com,Yes
10409,Alexander Rasmussen,Denmark,Odense,51.0,28/10/2024,Basic,1522.64,28, user10409@example.com ,No
10446,Omar Mohamed,Sweden,Stockholm,65.0,2025-07-31,Basic,,9,user10446@example.com,No
10530,Omar Mohamed,Denmark,Aarhus,60.0,2025-02-05,Basic,19317.18,5,user10530@example.com,Yes
10463,Emma Jensen,Germany,Berlin,38.0,27/12/2025,Standard,9093.26,25,user10463@example.com,Yes
10601,Sara Mohamed, Denmark ,Odense,67.0,unknown,Standard,8385.42,17,user10601@example.com,Yes
10470,Lucas Kristensen,Denmark,Copenhagen,21.0,2024-08-24,Basic,"17,331.78 DKK",3,user10470@example.com,Yes
10081,Omar Mohamed,Sweden,Stockholm,24.0,2025-07-06,Premium,5384.06,34,user10081@example.com,No
10157,Omar Mohamed,Denmark,Aalborg,65.0,15/11/2024,Standard,11627.75,10,user10157@example.com,Yes
10445,Ida Sørensen,Denmark,Copenhagen,28.0,21/12/2024,Standard,17095.61,15,USER10445@EXAMPLE.COM,Yes
10391,Elena Müller,Sweden,Stockholm,,2025-10-11,Premium,15000.04,33,user10391@example.com,Yes
10211,Emil Johansson,Sweden,Gothenburg,45.0,09/01/2025,Standard,4854.85,21,user10211@example.com,Yes
10097,Lina Osman,Denmark,Copenhagen,24.0,2025-06-26,Standard,7981.95,20,user10097@example.com,Yes
10414,Lucas Garcia,Germany,Hamburg,57.0,2026-05-15,Basic,"13,097.11 DKK",31,user10414@example.com,No
10396,Elias Hussein,Denmark,Copenhagen,52.0,2025-04-20,Premium,8928.62,33,user10396@example.com,Yes
10613,Emma Jensen,Germany,Berlin,36.0,10/08/2024,Basic,9509.62,14,user10613@example.com,Yes
10388,Emily Wilson,Germany,Berlin,60.0,2025-03-25,Standard,11025.74,21,user10388@example.com,no
10146,Mads Nielsen, Denmark ,Ålborg,39.0,2025-12-16,Standard,16473.32,1,user10146@example.com,Yes
10341,Sofia Rossi,Denmark,Copenhagen,56.0,2024-04-10,Basic,10731.23,15,user10341@example.com,Yes
10506,Mads Nielsen,Norway,Oslo,34.0,2024-10-15,Standard,8903.57,19,user10506@example.com,Yes
10394,Daniel Martin,Sweden,Gothenburg,64.0,18/03/2025,Standard,11865.32,17,,Yes
10054,Amira Khalil,Sweden,Stockholm,38.0,2024-09-03,Standard,7751.65,11,user10054@example.com,Yes
10621,Daniel Martin,Norway,Bergen,55.0,2024-02-11,PREMIUM,"12,689.42 DKK",14,user10621@example.com,Yes
10630,Leila Osman,Norway,Bergen,63.0,2024-02-08,Basic,8385.45,30,user10630@example.com,Yes
10322,Emma Jensen,Denmark,Copenhagen,59.0,2026-01-27,Standard,13603.14,11,user10322@example.com,Yes
10606,Alexander Rasmussen,Norway,Oslo,54.0,2025-10-02,Standard,14040.37,30,user10606@example.com,Yes
10561,Lucas Garcia,Denmark,,,2024-07-24,Standard,14624.91,4,user10561@example.com,Yes
10061,Oliver Hansen,Sweden,Stockholm,41.0,2025-04-07,Premium,6951.96,26,user10061@example.com,No
10084,Victor Lindström,Denmark,Odense,61.0,2026-02-02,Standard,1297.81,12, user10084@example.com ,No
10432,Amira Khalil,Norway,Oslo,32.0,2024-01-29,Standard,12557.86,25,user10432@example.com,No
10626,William Pedersen,Denmark,Copenhagen,59.0,27/06/2025,Standard,5986.79,6,user10626@example.com,yes
10560,Lucas Garcia,Denmark,Aarhus,65.0,2025-06-29,Standard,11705.37,4,user10560@example.com,Yes
10360,Laura Thomsen,Sweden,Stockholm,43.0,2025-08-30,Basic,21846.99,20,user10360@example.com,Yes
10629,Lucas Kristensen,Denmark,Aalborg,57.0,2024-06-09,Premium,7916.19,28,user10629@example.com,Yes
10053,Elias Holm,Norway,Oslo,71.0,2025-06-25,Basic,9450.63,30,user10053@example.com,Yes
10398,William Pedersen,Denmark,Aalborg,36.0,2025-06-25,Basic,,28,user10398@example.com,No
10479,Anna Schmidt,Sweden,Gothenburg,29.0,2024-11-02,Standard,5041.78,18,USER10479@EXAMPLE.COM,Yes
10280,Lina Osman,Norway,Bergen,70.0,2024-04-18,Standard,13774.63,6,user10280@example.com,Yes
10239,Sofia Rossi,Denmark,Copenhagen,29.0,2025-02-02,Standard,7518.08,24, user10239@example.com ,Yes
10536,William Pedersen,Denmark,Copenhagen,18.0,2025-05-13,Standard,15223.49,3,user10536@example.com,Yes
10008,Alexander Rasmussen,Norway,Bergen,31.0,2024-06-24,Premium,"8,360.89 DKK",19,,Yes
10634,Leila Osman,Denmark,Odense,18.0,2025-02-13,Premium,10001.41,23,user10634@example.com,Yes
10295,Sofia Rossi,Norway,Bergen,32.0,2024-02-03,Standard,12379.19,27,user10295@example.com,No
10082,Mathias Poulsen,Denmark,Aarhus,23.0,2026-02-04,Standard,18029.8,10,user10082@example.com,No
10542,Oliver Hansen,Denmark,Copenhagen,39.0,2024-06-08,Standard,15614.84,29,user10542@example.com,Yes
10443,Maya Lindberg,Sweden,Stockholm,,2024-06-24,Standard,11016.63,18,user10443@example.com,Yes
10540,Adam Ali,Norway,Oslo,44.0,2024-10-11,Standard,7976.94,19,user10540@example.com,Yes
10368,Elias Hussein,Sweden,Stockholm,,2025-01-03,Basic,8374.2,25,user10368@example.com,Yes
10134,Adam Ali,Denmark,odense,29.0,2026-04-01,Premium,3040.28,34,user10134@example.com,Yes
10009,Emily Wilson,DK,Odense,46.0,2025-05-22,Basic,15458.02,26,user10009@example.com,Yes
10291,Lucas Garcia,Norway,Oslo,26.0,23/10/2025,Standard,11293.78,28,user10291@example.com,Yes
10094,Lucas Garcia,Denmark,Odense,40.0,2025-07-11,Basic,9384.17,5,user10094@example.com,no
10473,Sofia Petersen,Denmark,Aarhus,30.0,06/11/2025,Standard ,17656.35,8,user10473@example.com,Yes
10558,Yasmin Ahmed,Denmark,Odense,71.0,2024-05-19,Basic,8300.18,28,user10558@example.com,Yes
10527,Sofie Larsen,Germany,Berlin,62.0,2025-04-24,basic,25472.88,23,user10527@example.com,Yes
10450,Sofia Rossi,Sweden,Gothenburg,,2025-11-14,Standard,8545.24,24,user10450@example.com,Yes
10485,Lucas Garcia,Denmark,Copenhagen,36.0,2024-10-17,Standard,14067.06,2,user10485@example.com,Yes
10480,Elias Hussein,Denmark,Copenhagen,42.0,2025-07-29,Basic,8827.64,30,user10480@example.com,Yes
10597,Adam Ali,Sweden,Gothenburg,30.0,2025-11-25,Basic,19643.16,11,user10597@example.com,Yes
10492,Victor Lindström,Sweden,Malmö,39.0,2024-09-29,Premium,12851.27,19,user10492@example.com,Yes
10503,Maya Lindberg,Germany,Hamburg,18.0,"May 14, 2026",Standard,-2500,25,user10503@example.com,Yes
10359,Leo Wagner,Denmark,Copenhagen,45.0,2025-07-09,Standard,12211.68,15,user10359@example.com,No
10357,Leo Wagner,Norway,Oslo,23.0,2024-10-21,Standard,10028.69,21,user10357@example.com,Yes
10133,Freja Møller,Sweden,Malmö,68.0,2026-05-14,Standard,10860.58,17,user10133@example.com,Yes
